id;family;type;serialNumber;refSortingType;Description;refType;storedWasteOrigin;location;address;"fillingLevel%%""metadata"": {""unit"": {""value"": ""C62"",""type"": ""String""}}%%";"cargoWeight%%""metadata"": {""unit"": {""value"": ""KGM"",""type"": ""String""}}%%";"temperature%%""metadata"": {""unit"": {""value"": ""CEL"",""type"": ""String""}}%%";"methaneConcentration%%""metadata"": {""unit"": {""value"": ""59"",""type"": ""String""}}%%";regulation;responsible;owner;dateServiceStarted;dateLastEmptying;nextActuationDeadline;actuationHours;openingHours;dateLastCleaning;nextCleaningDeadline;status;color;image;annotations;areaServed;dateModified;refDevice;refDepositPointIsle
F086E3;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.826980768, 43.27136517 ] } }";Garaioltza, Lezama -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F086E8;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.920909592, 43.31689099 ] } }";Zabaloetxe, Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F086EB;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.814455582, 43.26108423 ] } }";Txorierriko korridorea, s/n, Garaioltza, Lezama -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F086EE;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.903387457, 43.31286261 ] } }";Loiu - Derio errepidea, Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08710;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.939265817, 43.31334394 ] } }";Elizondo bidea, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08777;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.927521795, 43.30037523 ] } }";Errementeria kalea, Zangroiz Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08785;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.82868594, 43.26853309 ] } }";Garaioltza, Lezama -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0878C;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.929727274, 43.31075144 ] } }";Avenida Zabaloetxe, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F087A4;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.897039366, 43.31160168 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08845;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.934709476, 43.31546756 ] } }";Urtxu-Garbe bidea, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F088EB;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.778885843, 43.27523595 ] } }";BI-2713, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F088F1;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.928644676, 43.30040841 ] } }";Errementeria kalea, Zangroiz Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0898A;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.797518412, 43.25630972 ] } }";BI-2713, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F089F2;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.913711549, 43.31611081 ] } }";Loiu - Gatika errepidea, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F089F8;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.845717229, 43.27770493 ] } }";Aretxalde, Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08A14;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.904262662, 43.31296839 ] } }";Loiu - Derio errepidea, Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08A29;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.8623625, 43.28360412 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08A92;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.929727274, 43.31075144 ] } }";Avenida Zabaloetxe, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08AA0;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.929727274, 43.31075144 ] } }";Avenida Zabaloetxe, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08AA3;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.795606703, 43.26110325 ] } }";Mikel Zarate kalea, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08B6F;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.877074899, 43.28805458 ] } }";Txorierri errepidea, Lekunbiz Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08C15;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.888041925, 43.29187234 ] } }";Euskalerria kalea, Neinver I industrialdea Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08CA1;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.93462984, 43.29494476 ] } }";Zangroiz, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08CB8;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.88959553, 43.29159026 ] } }";Txorierri etorbidea, 1, Txozna auzoa, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08D34;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.914196281, 43.29711316 ] } }";Calle Larrondo, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08D3B;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.801854533, 43.26327138 ] } }";BI-3713, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08D3C;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.797316278, 43.26059966 ] } }";Lehendakari Agirre kalea, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08D59;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.832920482, 43.27339874 ] } }";Barrio Garaioltza, Aretxalde Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08D60;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.914757373, 43.31300063 ] } }";Loiu - Derio errepidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08D64;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.925822786, 43.29757282 ] } }";Izarza etorbidea, 9, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08E00;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.936145569, 43.31279904 ] } }";Urtxu-Garbe bidea, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08E89;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.934500278, 43.3123767 ] } }";Kukulu bidea, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08F42;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.928439261, 43.29871866 ] } }";Lehendakari Aguirre etorbidea, Zangroiz Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08F5A;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.833656795, 43.27489024 ] } }";Barrio Garaioltza, Aretxalde Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08F5C;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.925104717, 43.29439303 ] } }";Izarza etorbidea, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F08FEF;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.938820778, 43.31440402 ] } }";Santa Luzia bidea, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F090A7;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.790006822, 43.2661311 ] } }";BI-2713, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09136;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.930959574, 43.29498623 ] } }";Aresti bidea, Zangroiz Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0913A;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.843987541, 43.27294052 ] } }";Aretxalde, Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09146;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.921019222, 43.29922861 ] } }";Errementeria kalea, Zangroiz Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F091E5;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.865202682, 43.2963269 ] } }";Ibaizabal bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F091F6;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.896826282, 43.2840447 ] } }";Egirleta - Derio errepidea, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0921B;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.915097082, 43.29830384 ] } }";Elotxelerri bidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09220;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.784777175, 43.26710124 ] } }";BI-2713, Goikoeleizalde Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09296;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.92361347, 43.29881427 ] } }";Zangroiz, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0929B;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.928644676, 43.30040841 ] } }";Errementeria kalea, Zangroiz Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0929E;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.886658102, 43.29797516 ] } }";Idorsolo kalea, Txozna auzoa Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0934C;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.923054175, 43.3114381 ] } }";Avenida Zabaloetxe, Zabaloetxe Loiu -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0937F;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.784036123, 43.27154078 ] } }";BI-2713, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F093FB;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.79619833, 43.26223901 ] } }";Basagurenalde kalea, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09400;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.929945109, 43.29997359 ] } }";Errementeria kalea, Zangroiz Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09402;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.925814114, 43.29186539 ] } }";Izarza etorbidea, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09432;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.832920482, 43.27339874 ] } }";Barrio Garaioltza, Aretxalde Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0943C;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.840607685, 43.27811136 ] } }";Garaioltza, Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F094BF;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.886000421, 43.29169951 ] } }";Pagasarri kalea, Neinver I industrialdea Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F094E1;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.891381681, 43.30174296 ] } }";Calle Gastañaga, Ganbe Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09567;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.800001399, 43.26226069 ] } }";BI-3713, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09569;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.922721653, 43.29120575 ] } }";Sanroque bidea, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0958E;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.865027687, 43.28355282 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0958F;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.828606409, 43.28532159 ] } }";Barrio Garaioltza, Garaioltza Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0961E;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.897407882, 43.29356679 ] } }";Txorierri etorbidea, Txozna auzoa Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09652;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.863324957, 43.28532476 ] } }";Arteaga-San Martin, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F096D3;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.885389826, 43.29476064 ] } }";Almazene kalea, Txozna auzoa Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F096E1;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.922721653, 43.29120575 ] } }";Sanroque bidea, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09708;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.927521795, 43.30037523 ] } }";Errementeria kalea, Zangroiz Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09788;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.929580485, 43.29707621 ] } }";Lehendakari Aguirre etorbidea, Zangroiz Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0978F;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.924305245, 43.29687907 ] } }";Cestero bidea, 1, Zangroiz, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F097B6;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.846323286, 43.27642763 ] } }";Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F097B9;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.79619833, 43.26223901 ] } }";Basagurenalde kalea, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F097BF;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.926229404, 43.293321 ] } }";Calle Ibaiondo, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0986A;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.814455582, 43.26108423 ] } }";Txorierriko korridorea, s/n, Garaioltza, Lezama -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09925;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.892006066, 43.28740412 ] } }";Egirleta etorbidea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F099E0;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.809321604, 43.26527506 ] } }";BI-3713, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09A6C;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.925290055, 43.2988793 ] } }";Izarza etorbidea, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09AA3;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.86302391, 43.28209981 ] } }";Ganekogorta kalea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09B4C;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.889516405, 43.29931115 ] } }";San Esteban auzoa, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09B51;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.795901023, 43.25936653 ] } }";Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09BD3;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.839513218, 43.27570332 ] } }";Txorierri errepidea, Aretxalde Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09CBC;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.914387852, 43.29817554 ] } }";Elotxelerri bidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09CBD;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.925596207, 43.2898233 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09CCE;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.785730032, 43.25620744 ] } }";Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09E0D;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.81425257, 43.26664758 ] } }";BI-3713, Lezama -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09F8B;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.831169504, 43.2687847 ] } }";Aretxalde, Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09FA6;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.887548723, 43.29275506 ] } }";Gernikako Arbola etorbidea, 2, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09FAB;Agent;DepositPoint;;SortingType:2;;DepositPointType:0;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.8623625, 43.28360412 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
